Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,4021783153.0,54197876006.0,68560266155.0,44205354642.0,222000000.0,123480303480.0,20818538713.0,134665218981.0,132000000000.0,132000000000.0
1,2020/4/0/0,5940040790.0,97192699730.0,116883763857.0,51841712958.0,222000000.0,177854783901.0,29679777736.0,211152580518.0,132000000000.0,132000000000.0
2,2020/3/0/0,4365126294.0,25894789864.0,42397520683.0,50585014394.0,12222000000.0,170549817561.0,21166981425.0,211597143671.0,132000000000.0,132000000000.0
3,2020/2/0/0,4108715742.0,63617335717.0,78022595546.0,28535719644.0,12222000000.0,197418084655.0,17189340476.0,221046679331.0,132000000000.0,132000000000.0
4,2020/1/0/0,4591167712.0,30194023003.0,46774136972.0,48132278730.0,222000000.0,195559577811.0,23952160784.0,217014553817.0,132000000000.0,132000000000.0
5,2019/4/0/0,9556345604.0,71486763244.0,92284674597.0,25610760263.0,5222000000.0,234348881637.0,10922164545.0,225790747184.0,132000000000.0,132000000000.0
6,2019/3/0/0,5185168537.0,94475564570.0,112058677454.0,25856272575.0,,260932030955.0,24205352017.0,265155614900.0,132000000000.0,132000000000.0
7,2019/2/0/0,5121314899.0,116966838063.0,129789743905.0,26997775986.0,,263912731600.0,40793405688.0,301216605958.0,132000000000.0,132000000000.0
8,2019/1/0/0,3818532205.0,98869289610.0,110137700470.0,49434686640.0,,198383118315.0,28749057764.0,249376054796.0,132000000000.0,132000000000.0
9,2018/4/0/0,5710911454.0,140301520978.0,155444827222.0,57604920996.0,,200351157685.0,60681951487.0,288589491672.0,132000000000.0,132000000000.0
10,2018/3/0/0,6180225590.0,178674680316.0,195027855834.0,51157923207.0,,221603173757.0,56576998928.0,300938453989.0,132000000000.0,132000000000.0
11,2018/2/0/0,5326424810.0,97710299315.0,111000473558.0,74155895726.0,,140316962490.0,36151295569.0,237373689479.0,132000000000.0,132000000000.0
12,2018/1/0/0,4620436557.0,58098806963.0,70244213603.0,57519743782.0,10000000000.0,162083309781.0,47014432697.0,210695384150.0,132000000000.0,132000000000.0
13,2017/4/0/0,16272549453.0,199286141424.0,213640897510.0,52058869173.0,30637500000.0,157235428531.0,14592902751.0,201058107576.0,132000000000.0,132000000000.0
14,2017/3/0/0,4927604538.0,34302475190.0,43673666100.0,38844740847.0,30000000000.0,154575373937.0,27596109355.0,198899871029.0,132000000000.0,132000000000.0
15,2017/2/0/0,6102638351.0,41967698060.0,54153491758.0,12161485113.0,37000000000.0,135396470750.0,34044956222.0,200878334749.0,132000000000.0,132000000000.0
16,2017/1/0/0,3499525314.0,27274020979.0,37425269020.0,56717717559.0,20000000000.0,119628352428.0,30999224597.0,162071864624.0,132000000000.0,132000000000.0
17,2016/4/0/0,16356258122.0,49126807397.0,74894569517.0,68778834985.0,20000000000.0,113859270666.0,22263126393.0,149586143617.0,132000000000.0,132000000000.0
18,2016/3/0/0,7265607573.0,56969355332.0,65536491274.0,78685506355.0,,114728729267.0,23755368898.0,156628564625.0,132000000000.0,132000000000.0
19,2016/2/0/0,3554539080.0,41199114269.0,49553359700.0,21534814975.0,50804000000.0,120173612505.0,34723054104.0,179329944366.0,132000000000.0,132000000000.0
20,2016/1/0/0,4450256945.0,54528782190.0,62800767566.0,25843250277.0,70804000000.0,148201129734.0,33809537034.0,187817997501.0,132000000000.0,132000000000.0
21,2015/4/0/0,6106509611.0,315555666152.0,376469614374.0,55258685774.0,70000000000.0,116770553335.0,20395220533.0,171571837808.0,,132000000000.0
22,2015/3/0/0,2093780406.0,54834314304.0,65436968833.0,118193785297.0,,129832288459.0,32136386611.0,271197991697.0,,132000000000.0
23,2015/2/0/0,20235208137.0,222962992083.0,262671184077.0,12970291752.0,,135596105444.0,46124143950.0,191699299200.0,,132000000000.0
24,2015/1/0/0,2541377868.0,78161285085.0,88956576542.0,26453330918.0,,167210972413.0,43852697043.0,201306195391.0,,132000000000.0
25,2014/4/0/0,7866678572.0,95452046697.0,111973469612.0,18164027937.0,,137723721153.0,64882234077.0,196068876689.0,0.0,132000000000.0
