Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,5166457050.0,55156151226.0,61004720960.0,2854503915.0,,100873947563.0,46902509038.0,32738629340.0,171671440000.0,171671440000.0
1,2020/4/0/0,7503596001.0,84556506237.0,93232623921.0,8403314001.0,,100233181246.0,17992697764.0,13843605085.0,171671440000.0,171671440000.0
2,2020/3/0/0,342809170.0,49485695618.0,50223510760.0,2975960161.0,,84538175065.0,54003487215.0,16541030737.0,157499560000.0,157499560000.0
3,2020/2/0/0,1704585272.0,41726768450.0,43599104150.0,6205134396.0,,144998474004.0,31780491705.0,12624185769.0,,157499560000.0
4,2020/1/0/0,2184736746.0,45480153139.0,47869219320.0,28903141509.0,14300000000.0,109128823534.0,34474065087.0,7796443270.0,157499560000.0,157499560000.0
5,2019/4/0/0,19285399915.0,121541168159.0,142063275740.0,6601698711.0,24000000000.0,128440246625.0,12621416236.0,11220421317.0,157499560000.0,157499560000.0
6,2019/3/0/0,12764025661.0,115073221822.0,128514208115.0,5510011523.0,24000000000.0,108241981281.0,39278112894.0,16113656781.0,157499560000.0,157499560000.0
7,2019/2/0/0,5958348312.0,972027500066.0,103782727931.0,14456275667.0,24000000000.0,91350863104.0,55020895560.0,36851049315.0,157499560000.0,
8,2019/1/0/0,9164299491.0,79796177904.0,90165731395.0,20292581300.0,10000000000.0,89889116312.0,48909060004.0,27360362133.0,157499560000.0,157499560000.0
9,2018/4/0/0,12863806069.0,122509633720.0,136253200098.0,26280523209.0,,96314859865.0,25608437950.0,12744670588.0,157500000000.0,157500000000.0
10,2018/3/0/0,10899507096.0,66194579341.0,76513244875.0,2328916070.0,,66716008389.0,87382517246.0,13268570114.0,157500000000.0,157500000000.0
11,2018/2/0/0,3454875506.0,41422822004.0,45310570400.0,5717304457.0,,81669335031.0,67504987825.0,23037403511.0,126000000000.0,126000000000.0
12,2018/1/0/0,7964280067.0,46778748573.0,55078106200.0,5089467792.0,,72283680156.0,54123756060.0,1480335884.0,126000000000.0,126000000000.0
13,2017/4/0/0,,,,,,,,,,
14,2017/3/0/0,,,,,,,,,,
15,2017/2/0/0,,,,,,,,,,
16,2017/1/0/0,,,,,,,,,,
17,2016/4/0/0,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,0.0,
22,2015/3/0/0,,,,,,,,,0.0,
23,2015/2/0/0,,,,,,,,,0.0,
24,2015/1/0/0,,,,,,,,,0.0,
25,2014/4/0/0,,,,,,,,,0.0,
26,2014/3/0/0,,,,,,,,,0.0,
27,2014/2/0/0,,,,,,,,,0.0,
28,2014/1/0/0,,,,,,,,,0.0,
29,2013/4/0/0,,,,,,,,,0.0,
30,2013/3/0/0,,,,,,,,,0.0,
31,2013/2/0/0,,,,,,,,,0.0,
32,2013/1/0/0,,,,,,,,,0.0,
33,2012/4/0/0,,,,,,,,,0.0,
34,2012/3/0/0,,,,,,,,,0.0,
35,2012/2/0/0,,,,,,,,,0.0,
36,2012/1/0/0,,,,,,,,,0.0,
37,2011/4/0/0,,,,,,,,,0.0,
38,2011/3/0/0,,,,,,,,,0.0,
39,2011/2/0/0,,,,,,,,,0.0,
40,2011/1/0/0,,,,,,,,,0.0,
41,2010/4/0/0,,,,,,,,,0.0,
42,2010/3/0/0,,,,,,,,,0.0,
43,2010/2/0/0,,,,,,,,,0.0,
44,2010/1/0/0,,,,,,,,,0.0,
45,2009/4/0/0,,,,,,,,,0.0,
46,2009/3/0/0,,,,,,,,,0.0,
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
