Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,51695689398.0,59015781427.0,132245662182.0,29207610375.0,911000000000.0,69009009076.0,10528836849.0,96911521862.0,400000000000.0,400000000000.0
1,2020/4/0/0,46344033040.0,97793541784.0,139441203864.0,18265421860.0,936000000000.0,71636945929.0,9263578099.0,112808118535.0,400000000000.0,400000000000.0
2,2020/3/0/0,51905618114.0,68763527439.0,141683479976.0,22823500587.0,876000000000.0,70694145855.0,9299350634.0,118623227826.0,400000000000.0,400000000000.0
3,2020/2/0/0,95435210257.0,55910100737.0,130692912849.0,16670296966.0,904000000000.0,65966493465.0,10522968270.0,205495806819.0,400000000000.0,400000000000.0
4,2020/1/0/0,43995609397.0,46301866038.0,106367859840.0,24081463050.0,785000000000.0,58398073595.0,9997677786.0,69346255190.0,400000000000.0,400000000000.0
5,2019/4/0/0,50670111585.0,83632656591.0,135604746915.0,29237214488.0,755000000000.0,58818852799.0,9577438353.0,107476256408.0,400000000000.0,400000000000.0
6,2019/3/0/0,56175642135.0,61156466641.0,135459932474.0,20694726002.0,712000000000.0,83267927752.0,11630523020.0,91559081805.0,400000000000.0,400000000000.0
7,2019/2/0/0,94556184423.0,66533772576.0,157924267444.0,20197620004.0,712000000000.0,71665714169.0,10619520897.0,155049472604.0,400000000000.0,400000000000.0
8,2019/1/0/0,46229309136.0,63238651776.0,130903315688.0,8421782188.0,640000000000.0,57129822187.0,9834470670.0,76855302913.0,400000000000.0,400000000000.0
9,2018/4/0/0,61746991005.0,103977256088.0,171840858260.0,92094759884.0,495000000000.0,96825091382.0,9710538056.0,101797532256.0,400000000000.0,400000000000.0
10,2018/3/0/0,92375680494.0,73645993399.0,156599691198.0,25215725065.0,610000000000.0,61231674425.0,11551472150.0,96838916083.0,400000000000.0,400000000000.0
11,2018/2/0/0,78190723283.0,80660238914.0,175881109253.0,117788443551.0,610000000000.0,96427758778.0,11448673949.0,184255598313.0,400000000000.0,400000000000.0
12,2018/1/0/0,55427943300.0,63300798130.0,134403100505.0,32697196334.0,620000000000.0,75912524500.0,9750865885.0,82604886029.0,400000000000.0,400000000000.0
13,2017/4/0/0,63030685812.0,95696657455.0,164357586467.0,23419210144.0,590000000000.0,77910191496.0,8671596837.0,119715983452.0,400000000000.0,400000000000.0
14,2017/3/0/0,76363918259.0,72777919328.0,140892254149.0,64501662856.0,570000000000.0,62718356861.0,10812822470.0,106879040292.0,400000000000.0,400000000000.0
15,2017/2/0/0,82078143799.0,73385133264.0,162268520490.0,123403139778.0,490000000000.0,107695827883.0,9088101655.0,194605910872.0,400000000000.0,400000000000.0
16,2017/1/0/0,65966600901.0,75066540595.0,159146013089.0,20222929405.0,550000000000.0,85297780349.0,8129472034.0,107138078875.0,400000000000.0,400000000000.0
