Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,4548012234.0,96135012070.0,107528465537.0,64834021246.0,6500000000.0,429880782011.0,180001682091.0,284952956335.0,410000000000,410000000000.0
1,2020/4/0/0,930201902.0,157997446416.0,168340628454.0,36067598679.0,6500000000.0,452880791594.0,135614116501.0,244016931299.0,410000000000,410000000000.0
2,2020/3/0/0,7028455562.0,115518976813.0,130595184291.0,37496274914.0,5000000000.0,409381567655.0,176252106827.0,244316623708.0,410000000000,410000000000.0
3,2020/2/0/0,2516192887.0,87602133293.0,99342948641.0,79391322769.0,5000000000.0,375959460096.0,175931969321.0,268763774405.0,410000000000,410000000000.0
4,2020/1/0/0,18152198145.0,144422890520.0,173480130714.0,64436189291.0,5000000000.0,431746494741.0,185677157903.0,302876805184.0,410000000000,410000000000.0
5,2019/4/0/0,3995294100.0,157452875219.0,177607815683.0,78791224680.0,5000000000.0,381507516549.0,214633169760.0,337302843872.0,410000000000,410000000000.0
6,2019/3/0/0,15443337414.0,150056373514.0,174972168473.0,46800140937.0,5000000000.0,421752960256.0,224256393206.0,412363025367.0,410000000000,410000000000.0
7,2019/2/0/0,16840461443.0,176622114236.0,212256195785.0,58407814459.0,5000000000.0,434469794817.0,226195558372.0,390146545166.0,410000000000,410000000000.0
8,2019/1/0/0,10145588373.0,163278158370.0,185522693440.0,29994467894.0,5000000000.0,432407684909.0,253956556605.0,407877924189.0,410000000000,410000000000.0
9,2018/4/0/0,17186916978.0,233918094382.0,276568962959.0,30000382958.0,5000000000.0,387294065498.0,277302441227.0,382596465001.0,410000000000,410000000000.0
10,2018/3/0/0,11498516474.0,122170833699.0,145615790246.0,48282410615.0,,306610479021.0,362556050946.0,422459311613.0,410000000000,410000000000.0
11,2018/2/0/0,-1519790658.0,216060237288.0,214060648219.0,52199819752.0,,326915815921.0,342454074621.0,439129967923.0,410000000000,410000000000.0
12,2018/1/0/0,9546787716.0,191240394980.0,247941291440.0,35015952233.0,,377476447359.0,316709384245.0,492102604591.0,410000000000,410000000000.0
13,2017/4/0/0,4779542228.0,204085115193.0,239285551608.0,23273098007.0,,339667902437.0,309462075524.0,456895344994.0,410000000000,410000000000.0
