Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,-4210053114.0,57261775057.0,69060637295.0,94250438357.0,,36554273580.0,4231670201.0,326741065021.0,937102000000.0,937102000000.0
1,2020/4/0/0,65026808202.0,79129398500.0,165632489415.0,14135318226.0,,110685849483.0,3541007673.0,323143521347.0,937102000000.0,937102000000.0
2,2020/3/0/0,-1905502254.0,73886706068.0,90099095930.0,83192472140.0,,79106744161.0,2942814785.0,416596896725.0,937102000000.0,937102000000.0
3,2020/2/0/0,5946893185.0,67512387299.0,92109006679.0,90809166827.0,,82185980171.0,3134152406.0,416401522173.0,937102000000.0,937102000000.0
4,2020/1/0/0,-5594512171.0,67340432776.0,81543544404.0,118746633271.0,,51142574061.0,3638418130.0,230721045547.0,937102000000.0,937102000000.0
5,2019/4/0/0,82561512109.0,88567750285.0,201370042706.0,92624824888.0,,107467821708.0,3905309084.0,264616037399.0,937102000000.0,937102000000.0
6,2019/3/0/0,128806791674.0,94555319306.0,253740235438.0,74661709105.0,,199512740024.0,3333435772.0,409091539867.0,937102000000.0,937102000000.0
7,2019/2/0/0,18034132468.0,72252994330.0,114009790531.0,120186190204.0,,110464408092.0,2326397367.0,483399394638.0,937102000000.0,937102000000.0
8,2019/1/0/0,-12974637356.0,62980817247.0,73906942005.0,122980406806.0,,84865121159.0,2505003763.0,279720621266.0,937102000000.0,937102000000.0
9,2018/4/0/0,61178995676.0,83490391247.0,177858718902.0,139662761402.0,,104355314531.0,1678328637.0,298623457214.0,937102000000.0,937102000000.0
10,2018/3/0/0,110135461445.0,87270781659.0,231833276611.0,108067929225.0,,165590618027.0,1206439679.0,365265509721.0,937102000000.0,937102000000.0
11,2018/2/0/0,44147235140.0,74992801276.0,147851910357.0,17300522046.0,,168607640380.0,1058440146.0,361965267028.0,937102000000.0,937102000000.0
12,2018/1/0/0,-26841532580.0,62357528415.0,61743247161.0,130258766845.0,,49080012528.0,1890156651.0,221432197941.0,937102000000.0,937102000000.0
13,2017/4/0/0,67147917123.0,82884568481.0,183661982453.0,130626127825.0,,109156034292.0,1211839360.0,238495600902.0,937102000000.0,937102000000.0
14,2017/3/0/0,97902663138.0,81572705946.0,212018980165.0,82513769264.0,3821364689.0,160451346589.0,1233278573.0,307622921027.0,937102000000.0,937102000000.0
15,2017/2/0/0,34459878329.0,76806975213.0,144799603247.0,52391399385.0,3821364689.0,146181363139.0,1045408197.0,353546413187.0,937102000000.0,937102000000.0
16,2017/1/0/0,-12143476884.0,60866065179.0,76483165780.0,74337162009.0,3821364689.0,69591326114.0,1671102546.0,243692233008.0,937102000000.0,937102000000.0
17,2016/4/0/0,53335275665.0,80255211906.0,171652131609.0,48233374014.0,3821364689.0,127300842439.0,13642245596.0,268749632780.0,937102000000.0,937102000000.0
18,2016/3/0/0,97887051092.0,78312199229.0,210714338953.0,19186362405.0,3821364689.0,197768005323.0,7535695981.0,349477860153.0,937102000000.0,937102000000.0
19,2016/2/0/0,1159893605.0,61266059359.0,94466687591.0,71502589966.0,3821364689.0,102728219907.0,7100017238.0,420123554325.0,937102000000.0,937102000000.0
20,2016/1/0/0,-54325784762.0,54431359850.0,36133525955.0,124632934833.0,3821364689.0,68853451088.0,990602022.0,277082823657.0,937102000000.0,937102000000.0
21,2015/4/0/0,49354909833.0,74809400241.0,177257400141.0,157842270267.0,3821364689.0,118998231095.0,3352347389.0,316185561397.0,937102000000.0,937102000000.0
22,2015/3/0/0,122994940761.0,70964646250.0,235167924141.0,16225002548.0,3821364689.0,472370403439.0,1814425153.0,590714899684.0,937102000000.0,937102000000.0
23,2015/2/0/0,14965248329.0,57195838829.0,112352220961.0,83497908218.0,3821364689.0,330839521154.0,1823930218.0,602433330974.0,937102000000.0,937102000000.0
24,2015/1/0/0,-22701776682.0,54544003462.0,69907932706.0,38082620075.0,3821364689.0,300553558227.0,1829546418.0,538545338217.0,,
25,2014/4/0/0,52468153662.0,73115493278.0,176712927669.0,107431742724.0,3821364689.0,296404270847.0,1631686117.0,645540073036.0,0.0,937102000000.0
26,2014/3/0/0,101726506815.0,71906955753.0,219677624386.0,83010407900.0,3821364689.0,337362808230.0,1452139013.0,613037050296.0,0.0,937102000000.0
27,2014/2/0/0,53278210749.0,48444158622.0,139310880656.0,11521944161.0,3821364689.0,319267691489.0,1341339013.0,519371927919.0,0.0,937102000000.0
28,2014/1/0/0,7319741349.0,33273518597.0,60742337836.0,17690431637.0,3821364689.0,262968243118.0,1186987469.0,632095158826.0,0.0,937102000000.0
29,2013/4/0/0,,,,23466189713.0,3821364689.0,219507266731.0,1204273069.0,592312995383.0,0.0,937102000000.0
30,2013/3/0/0,,,,,,,,,0.0,
31,2013/2/0/0,,,,,,,,,0.0,
32,2013/1/0/0,,,,,,,,,0.0,
33,2012/4/0/0,,,,,,,,,0.0,
