Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,122683549453.0,1780127557923.0,2040877228480.0,287132814819.0,71475007308.0,2845787967578.0,607547968491.0,1872592947440.0,959999080000.0,959999080000.0
1,2020/4/0/0,99526129764.0,601378812823.0,805596264748.0,255885653278.0,154999989852.0,1669962357349.0,59697892267.0,1395974187384.0,800000000000.0,800000000000.0
2,2020/3/0/0,62980430509.0,463215353847.0,602085140918.0,164503213772.0,,1439975107521.0,82385992610.0,893294008364.0,800000000000.0,800000000000.0
3,2020/2/0/0,97263418119.0,245157293723.0,429985505719.0,176910168388.0,,1308355066131.0,66195184397.0,689390593880.0,800000000000.0,800000000000.0
4,2020/1/0/0,42268922913.0,162433194172.0,269707060954.0,129345475400.0,,1161662536818.0,155579559184.0,740873124367.0,800000000000.0,800000000000.0
5,2019/4/0/0,117781677488.0,482633014464.0,704871310998.0,167519759989.0,,1412835826522.0,166658477855.0,771708911643.0,800000000000.0,800000000000.0
6,2019/3/0/0,91131372055.0,399838166423.0,568891889084.0,343457465254.0,,1183786565646.0,225532105345.0,890242117861.0,800000000000.0,800000000000.0
7,2019/2/0/0,103572253828.0,452894523699.0,643851193567.0,261373004466.0,,1224402044091.0,457292320935.0,943075860480.0,800000000000.0,800000000000.0
8,2019/1/0/0,80003458831.0,238605325680.0,387485717578.0,99503041711.0,,1079189903633.0,648699988270.0,927162670566.0,800000000000.0,800000000000.0
9,2018/4/0/0,106853938226.0,632138015334.0,816565788480.0,322785384428.0,,894504065732.0,458284015077.0,835320566427.0,500000000000.0,500000000000.0
10,2018/3/0/0,68538572946.0,157552189245.0,279266769563.0,127657631369.0,,911922381559.0,300024601740.0,556652162397.0,500000000000.0,500000000000.0
11,2018/2/0/0,,,,,,,,,,
12,2018/1/0/0,,,,,,,,,,
13,2017/4/0/0,,,,,,,,,,
14,2017/3/0/0,,,,,,,,,,
15,2017/2/0/0,,,,,,,,,,
16,2017/1/0/0,,,,,,,,,,
17,2016/4/0/0,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,0.0,
22,2015/3/0/0,,,,,,,,,0.0,
23,2015/2/0/0,,,,,,,,,0.0,
24,2015/1/0/0,,,,,,,,,0.0,
25,2014/4/0/0,,,,,,,,,0.0,
26,2014/3/0/0,,,,,,,,,0.0,
27,2014/2/0/0,,,,,,,,,0.0,
28,2014/1/0/0,,,,,,,,,0.0,
29,2013/4/0/0,,,,,,,,,0.0,
30,2013/3/0/0,,,,,,,,,0.0,
31,2013/2/0/0,,,,,,,,,0.0,
32,2013/1/0/0,,,,,,,,,0.0,
33,2012/4/0/0,,,,,,,,,0.0,
34,2012/3/0/0,,,,,,,,,0.0,
35,2012/2/0/0,,,,,,,,,0.0,
36,2012/1/0/0,,,,,,,,,0.0,
37,2011/4/0/0,,,,,,,,,0.0,
38,2011/3/0/0,,,,,,,,,0.0,
39,2011/2/0/0,,,,,,,,,0.0,
40,2011/1/0/0,,,,,,,,,0.0,
41,2010/4/0/0,,,,,,,,,0.0,
42,2010/3/0/0,,,,,,,,,0.0,
43,2010/2/0/0,,,,,,,,,0.0,
44,2010/1/0/0,,,,,,,,,0.0,
45,2009/4/0/0,,,,,,,,,0.0,
46,2009/3/0/0,,,,,,,,,0.0,
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
