Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,11599390857.0,250665133558.0,303951451440.0,59771809392.0,200000000.0,730743060875.0,163800157303.0,575224835070.0,475678520000.0,599267850000.0
1,2020/4/0/0,12506583410.0,227065085642.0,292376126840.0,25603372725.0,17200000000.0,732664720429.0,178217215451.0,602664376151.0,475678520000.0,599267850000.0
2,2020/3/0/0,13528470745.0,225357326876.0,278270521225.0,24565648167.0,33200000000.0,718686725345.0,181582321401.0,592264365037.0,475678520000.0,599267850000.0
3,2020/2/0/0,21264643633.0,275574702630.0,346614892718.0,62213583207.0,5320876712.0,645907099271.0,202010217111.0,547375750731.0,453458620000.0,577047950000.0
4,2020/1/0/0,16202499406.0,221896504695.0,288441396729.0,10618582983.0,5000000000.0,627313273396.0,178903615751.0,485948396010.0,444399120000.0,567988450000.0
5,2019/4/0/0,16466003169.0,185742649601.0,248477254199.0,13898544471.0,5000000000.0,618963206281.0,156073446740.0,424347681004.0,444399120000.0,567988450000.0
6,2019/3/0/0,17950933102.0,193283852436.0,264149438904.0,114815591549.0,5000000000.0,554686836144.0,170874718415.0,427560086541.0,444399120000.0,567988450000.0
7,2019/2/0/0,9250453770.0,262655877016.0,320278469992.0,15499081466.0,8000000000.0,488091326403.0,144989149903.0,446532418058.0,435594630000.0,435594630000.0
8,2019/1/0/0,5202593052.0,166786907981.0,209158676325.0,19555999782.0,3000000000.0,500011817242.0,109296536524.0,425706680282.0,362997820000.0,362997820000.0
9,2018/4/0/0,10995318968.0,223108315203.0,275742600271.0,6121936592.0,,485767870839.0,83060549856.0,353428570661.0,362997820000.0,362997820000.0
10,2018/3/0/0,10004839945.0,123518023799.0,154900271138.0,22656522810.0,,393278798208.0,96626350596.0,292770212521.0,330000000000.0,330000000000.0
11,2018/2/0/0,14275720238.0,79068361143.0,113099004608.0,18019568818.0,,339229057938.0,102367940867.0,262323862682.0,330000000000.0,330000000000.0
12,2018/1/0/0,5048712256.0,34696705250.0,56497632119.0,4090815079.0,,460731557370.0,68868240392.0,264856808276.0,300000000000.0,300000000000.0
13,2017/4/0/0,15434080327.0,93133701671.0,124068708941.0,3222511052.0,,477118794381.0,59469478098.0,270688038931.0,300000000000.0,300000000000.0
14,2017/3/0/0,18605141937.0,83556562490.0,123540288064.0,14117218694.0,,477175228818.0,56395004926.0,255256015754.0,300000000000.0,300000000000.0
15,2017/2/0/0,31137552848.0,141522929043.0,202691957200.0,5060012586.0,33000000000.0,445091426683.0,57154557588.0,260047401799.0,300000000000.0,300000000000.0
16,2017/1/0/0,4752424961.0,43344238493.0,63237604392.0,35099651632.0,33000000000.0,345557938058.0,44404485816.0,246326685771.0,300000000000.0,300000000000.0
17,2016/4/0/0,21289246123.0,56344766765.0,102221685479.0,17337470125.0,33000000000.0,310652278522.0,38810408033.0,185610633699.0,300000000000.0,300000000000.0
18,2016/3/0/0,17082328946.0,110318075674.0,138323118698.0,13576653737.0,33000000000.0,327060283397.0,51656382171.0,206578296344.0,300000000000.0,300000000000.0
19,2016/2/0/0,13975174141.0,123233722167.0,159674119304.0,18833963906.0,33000000000.0,290741419359.0,54096785532.0,173889708360.0,300000000000.0,300000000000.0
20,2016/1/0/0,5725895976.0,59198240973.0,74749546343.0,19499290324.0,33000000000.0,287150626762.0,43643115810.0,134852947088.0,300000000000.0,300000000000.0
21,2015/4/0/0,18064734138.0,121784932708.0,154735181179.0,30131018198.0,33000000000.0,334334546817.0,36426934000.0,142738709631.0,300000000090.0,300000000000.0
22,2015/3/0/0,0.0,87797789877.0,114729103310.0,39194741747.0,,333229354855.0,31029942505.0,141561738312.0,300000000000.0,300000000000.0
23,2015/2/0/0,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,
26,2014/3/0/0,,,,,,,,,0.0,
27,2014/2/0/0,,,,,,,,,0.0,
28,2014/1/0/0,,,,,,,,,0.0,
29,2013/4/0/0,,,,,,,,,0.0,
30,2013/3/0/0,0.0,,,,,,,,0.0,
31,2013/2/0/0,,,,,,,,,0.0,
32,2013/1/0/0,,,,,,,,,0.0,
33,2012/4/0/0,,,,,,,,,0.0,
34,2012/3/0/0,,,,,,,,,0.0,
35,2012/2/0/0,,,,,,,,,0.0,
36,2012/1/0/0,,,,,,,,,0.0,
37,2011/4/0/0,,,,,,,,,0.0,
38,2011/3/0/0,0.0,,,,,,,,0.0,
39,2011/2/0/0,,,,,,,,,0.0,
40,2011/1/0/0,,,,,,,,,0.0,
41,2010/4/0/0,,,,,,,,,0.0,
42,2010/3/0/0,,,,,,,,,0.0,
43,2010/2/0/0,,,,,,,,,0.0,
44,2010/1/0/0,0.0,,,,,,,,0.0,
45,2009/4/0/0,,,,,,,,,0.0,
46,2009/3/0/0,,,,,,,,,0.0,
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
