Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,40582848319.0,450897614160.0,622101098381.0,115928781563.0,2537352120000.0,165915634859.0,240841297226.0,211170240090.0,2500000000000.0,2500000000000.0
1,2020/4/0/0,75582107554.0,471737896659.0,681907072624.0,946688810971.0,1335152120000.0,168724911171.0,206696545521.0,253548693614.0,2500000000000.0,2500000000000.0
2,2020/3/0/0,87163589672.0,525332814344.0,775563255212.0,942333394556.0,1373692120000.0,200293225380.0,140024190446.0,322840873417.0,2500000000000.0,2500000000000.0
3,2020/2/0/0,48461214322.0,540348935548.0,734937144930.0,133885772657.0,2010508788500.0,179194272947.0,190044059717.0,305436505878.0,2500000000000.0,2500000000000.0
4,2020/1/0/0,40016334067.0,466693363455.0,633380194883.0,120501108047.0,1929337475500.0,85447303941.0,293553453840.0,286712809854.0,2500000000000.0,2500000000000.0
5,2019/4/0/0,-51452616246.0,582125513877.0,701694002898.0,1289093610007.0,689953475500.0,102549756185.0,297227146676.0,288060294010.0,2500000000000.0,2500000000000.0
6,2019/3/0/0,22414174896.0,708625773266.0,833526723542.0,92711658165.0,886916681000.0,1282758444649.0,316036069187.0,773237667307.0,2500000000000.0,2500000000000.0
7,2019/2/0/0,23210018589.0,694490594950.0,811816168946.0,219770134848.0,860649768000.0,986468664956.0,424337349901.0,736794113515.0,2500000000000.0,2500000000000.0
8,2019/1/0/0,17358651255.0,518488664182.0,623316294782.0,153555074294.0,803793260479.0,987746715471.0,478618176593.0,744656514313.0,2500000000000.0,2500000000000.0
9,2018/4/0/0,-11388683615.0,617482947877.0,706152677408.0,257114986285.0,879637055000.0,843003948830.0,410396494696.0,756245264949.0,2500000000000.0,2500000000000.0
10,2018/3/0/0,23322717237.0,657189530060.0,766879355657.0,230302077708.0,873540971727.0,886369183368.0,393059934679.0,736871782232.0,2500000000000.0,2500000000000.0
11,2018/2/0/0,56162072036.0,684619448587.0,833785705064.0,328632507692.0,897224578527.0,734606518289.0,445415328949.0,735687599649.0,2500000000000.0,2500000000000.0
12,2018/1/0/0,36378239293.0,581407005502.0,701406500900.0,174746747359.0,1034005526527.0,669661009905.0,452422503620.0,739519166692.0,2500000000000.0,2500000000000.0
13,2017/4/0/0,-2242510702.0,758473039994.0,822801743182.0,169070067705.0,1038056972919.0,647139600429.0,399637318181.0,769485338295.0,2500000000000.0,2500000000000.0
14,2017/3/0/0,38798490292.0,751223470710.0,880659476912.0,154301987142.0,1051017764027.0,681483919034.0,471407297976.0,808513263320.0,2500000000000.0,2500000000000.0
15,2017/2/0/0,20432256757.0,821340727506.0,933227713453.0,209504271721.0,1071006104005.0,681578144465.0,429238129046.0,796727101834.0,2500000000000.0,2500000000000.0
16,2017/1/0/0,53566096006.0,1006523192232.0,1131702585284.0,613271908709.0,668864398005.0,394921064223.0,436551829629.0,482896471736.0,2500000000000.0,2500000000000.0
17,2016/4/0/0,7874008617.0,480187746556.0,500072981157.0,31836660657.0,551218566491.0,1937218315449.0,72309542034.0,623540304733.0,2500000000000.0,2500000000000.0
18,2016/3/0/0,2726613440.0,110999135993.0,133891061605.0,260839875863.0,117344121791.0,908304752221.0,135413684150.0,303735000995.0,1500000000000.0,1500000000000.0
19,2016/2/0/0,4491050770.0,443100708713.0,461209868937.0,273188825886.0,67424875791.0,983386262613.0,107283121927.0,321920609800.0,1500000000000.0,1500000000000.0
20,2016/1/0/0,3542101230.0,726030967244.0,745682408332.0,404414666718.0,64601221391.0,695088551180.0,115273698592.0,388231652779.0,1500000000000.0,1500000000000.0
21,2015/4/0/0,13740937160.0,480902381486.0,506898292826.0,58958518894.0,67110227391.0,705277220619.0,124301767143.0,870892404099.0,748000000000.0,748000000000.0
22,2015/3/0/0,20751538862.0,687845739728.0,711618774231.0,25273017064.0,64706095834.0,800945192117.0,150684362133.0,617352209718.0,748000000000.0,748000000000.0
23,2015/2/0/0,13076052259.0,645665513893.0,654768983337.0,30553305523.0,28003360000.0,761683241022.0,129298878469.0,575031009229.0,,
24,2015/1/0/0,10132184016.0,230791638782.0,234339131246.0,9566403106.0,8882031000.0,553674502214.0,146342080079.0,331480970797.0,680000000000.0,680000000000.0
25,2014/4/0/0,21574100051.0,275691813937.0,292300719995.0,11452072713.0,48080701005.0,464006010676.0,87445069914.0,215698832737.0,0.0,680000000000.0
26,2014/3/0/0,39013944597.0,131607382957.0,140379908448.0,16919221097.0,48218031000.0,370069398430.0,84731424981.0,146962444477.0,0.0,680000000000.0
