Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,23644159275.0,9594338841.0,47831627255.0,82558595253.0,156500000000.0,21460825787.0,1612900651.0,71254521154.0,300000000000.0,300000000000.0
1,2020/4/0/0,19892778276.0,12707048785.0,46355123434.0,120445435710.0,140500000000.0,37616148310.0,1387082469.0,84142298091.0,300000000000.0,300000000000.0
2,2020/3/0/0,22081396581.0,11908504633.0,44657832203.0,66927380559.0,189000000000.0,55537673799.0,111344552429.0,107925818829.0,300000000000.0,300000000000.0
3,2020/2/0/0,25543060992.0,11558365797.0,47357990702.0,92805926973.0,176000000000.0,66307782554.0,111948516925.0,105363855241.0,300000000000.0,300000000000.0
4,2020/1/0/0,20420086995.0,12244975843.0,44719426253.0,53944536740.0,165000000000.0,65406199855.0,110876548985.0,80843892521.0,300000000000.0,300000000000.0
5,2019/4/0/0,26429442307.0,16848856122.0,65027712666.0,75999821434.0,180000138889.0,74658839196.0,109781372186.0,111349929420.0,300000000000.0,300000000000.0
6,2019/3/0/0,18201929834.0,13969291945.0,40695165899.0,64352564406.0,178000138889.0,66999424416.0,112856512532.0,91460407592.0,300000000000.0,300000000000.0
7,2019/2/0/0,21842852617.0,13475741640.0,54958505673.0,83110364314.0,181000247723.0,60652178784.0,110366041693.0,106002270159.0,300000000000.0,300000000000.0
8,2019/1/0/0,40507097915.0,18896503757.0,78631945673.0,174840072494.0,96000247723.0,39820717395.0,109637281401.0,95807823953.0,264000000000.0,264000000000.0
9,2018/4/0/0,22958585994.0,9122087894.0,39112481169.0,116771627995.0,112319870206.0,30851925727.0,108848726463.0,79758738663.0,264000000000.0,264000000000.0
10,2018/3/0/0,22819163763.0,11299352235.0,51165148497.0,119954888516.0,136098392581.0,45419306888.0,100041563620.0,96588354395.0,264000000000.0,264000000000.0
11,2018/2/0/0,19677681147.0,14803772373.0,46058962294.0,93591158235.0,194098392581.0,52263629381.0,96322343271.0,98059032975.0,264000000000.0,264000000000.0
12,2018/1/0/0,21216006744.0,17017581967.0,46319673655.0,91311513006.0,193898392581.0,59526384274.0,101041721845.0,86190271328.0,264000000000.0,264000000000.0
13,2017/4/0/0,11484622537.0,15365506935.0,43617393637.0,78900619283.0,213000075501.0,45048278095.0,112883985253.0,114763546593.0,264000000000.0,264000000000.0
