Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,318787624220.0,4242450570695.0,4852538198312.0,737011697576.0,387749095014.0,2062287644597.0,3500261674250.0,6116164264307.0,1819998680000.0,1819998680000.0
1,2020/4/0/0,153983317637.0,3110685264116.0,3418143236980.0,219161716845.0,369526402595.0,1438750967483.0,2150334131801.0,3878316677849.0,1819998680000.0,1819998680000.0
2,2020/3/0/0,82621671847.0,3133214365983.0,3375615033269.0,435389113373.0,385678807952.0,1456880253936.0,2458654007045.0,4558954505598.0,1819998680000.0,1819998680000.0
3,2020/2/0/0,17300228138.0,2207014162659.0,2314354142100.0,99456698515.0,406016248471.0,1084886454249.0,2606500548202.0,4114949213951.0,1819998680000.0,1819998680000.0
4,2020/1/0/0,41491986301.0,2239550898773.0,2451562107811.0,40518926223.0,362101857701.0,1080218942449.0,2756081273061.0,4196273785196.0,1819998680000.0,1819998680000.0
5,2019/4/0/0,7155345608.0,3071550519011.0,3201122316429.0,105974340017.0,657229469740.0,876685199236.0,2327492247018.0,4080622699727.0,1819998680000.0,1819998680000.0
6,2019/3/0/0,6209399405.0,2967564136003.0,3068489610045.0,269731303198.0,327336891322.0,856849069249.0,2350020748520.0,3859525910354.0,1819998680000.0,1819998680000.0
7,2019/2/0/0,135579846883.0,2851250131666.0,2963744161610.0,137312190229.0,323250509346.0,1317274964472.0,2565694068533.0,4252327132751.0,1819998680000.0,1819998680000.0
8,2019/1/0/0,-101610877430.0,2944683462802.0,2943440826573.0,191857154997.0,349572802723.0,841216776027.0,1622264211951.0,2972929440843.0,1819998680000.0,1819998680000.0
9,2018/4/0/0,-173427652056.0,3442768074843.0,3462841859953.0,460998285030.0,197635323046.0,744349047079.0,2420511411710.0,3924014423693.0,1819998680000.0,1819998680000.0
10,2018/3/0/0,733838574.0,3303732961513.0,3472022230737.0,83006650880.0,189318392632.0,1026939492625.0,3570610874111.0,4810254553857.0,1819998680000.0,1819998680000.0
11,2018/2/0/0,108914505305.0,3982415777839.0,4291276972967.0,123533483582.0,183670206227.0,1001617325594.0,3847757669492.0,5189068023600.0,1819998680000.0,1819998680000.0
12,2018/1/0/0,121125765850.0,3290022053328.0,3585643299813.0,178708138732.0,483307686634.0,915341328952.0,3187602325218.0,4461283204184.0,1300000000000.0,1300000000000.0
13,2017/4/0/0,150538901749.0,2993144340276.0,3322162328572.0,93060660050.0,414942697525.0,1107024852814.0,4090177555753.0,5477991990151.0,1300000000000.0,1300000000000.0
14,2017/3/0/0,205756915288.0,3415748617782.0,3810439097418.0,74838709509.0,114477297620.0,966146717809.0,2484743557559.0,3844894545426.0,1000000000000.0,1000000000000.0
15,2017/2/0/0,194323137711.0,2756546856407.0,3094364362914.0,74797825432.0,26277297620.0,667672542992.0,2516034894331.0,3601345928558.0,990514550000.0,990514550000.0
16,2017/1/0/0,155931568646.0,2085179771554.0,2391999979809.0,81633014401.0,26009353176.0,813697981597.0,2670172040997.0,3848151033892.0,660343610000.0,660343610000.0
17,2016/4/0/0,65645416744.0,2215957177553.0,2458347049059.0,200127846768.0,9353176.0,496144594712.0,2032845680990.0,2908715022506.0,660343610000.0,702047413000.0
18,2016/3/0/0,147221949532.0,2231188745838.0,2504892689681.0,278248071597.0,9353176.0,790416881311.0,1331577160145.0,2636414585190.0,500343610000.0,500343610000.0
19,2016/2/0/0,236731698264.0,1818278493177.0,2174690352102.0,21372271542.0,9353176.0,743239689973.0,1028579555565.0,1897549034256.0,500343610000.0,500343610000.0
20,2016/1/0/0,65890992705.0,1659120292471.0,1798585753586.0,116201132245.0,9353176.0,711090049734.0,940178560162.0,2291287614661.0,500343610000.0,500343610000.0
21,2015/4/0/0,23249815937.0,1714721614245.0,1827614695396.0,51475086265.0,9353917.0,533157996947.0,1098217021489.0,2120265955288.0,438899200000.0,438899200000.0
22,2015/3/0/0,37330507376.0,1288666508926.0,1426006947028.0,58495317035.0,33917.0,546743571330.0,970693468253.0,2040585305385.0,430919200000.0,430919200000.0
23,2015/2/0/0,45265247986.0,1207116852933.0,1321289461159.0,38591257934.0,180014000.0,462180765994.0,995711130134.0,1943766145228.0,399000000000.0,399000000000.0
24,2015/1/0/0,20451153720.0,1107000058482.0,1176537242350.0,42651069771.0,132715000.0,492073401363.0,984579762513.0,2005837243876.0,,
25,2014/4/0/0,20769355838.0,1375756787620.0,1456996449797.0,32133018102.0,109725000.0,604105351923.0,972300102878.0,1824846950364.0,0.0,399000000000.0
26,2014/3/0/0,22681354870.0,1305635183395.0,1381329249107.0,46419327018.0,5698102610.0,616020963360.0,908710590882.0,1748113870784.0,0.0,399000000000.0
27,2014/2/0/0,24406463641.0,1442911306783.0,1530974202211.0,48190051088.0,5945508000.0,505674374574.0,804034124381.0,1649084097480.0,0.0,299000000000.0
28,2014/1/0/0,10122781137.0,1393744055981.0,1466133813982.0,13274809354.0,7541940416.0,419088311748.0,961114864011.0,1709406261446.0,0.0,299000000000.0
29,2013/4/0/0,13367499298.0,1425790346340.0,1495155627593.0,19317314004.0,7541940416.0,392787847253.0,825114938656.0,1417824648850.0,0.0,299000000000.0
30,2013/3/0/0,1932684919.0,1076919525404.0,1128863481476.0,14855396436.0,8863523825.0,339135792300.0,916449896734.0,1474991467771.0,0.0,299000000000.0
31,2013/2/0/0,14994744651.0,1095700475635.0,1172708350307.0,7218980747.0,12583329122.0,807936759989.0,763577081018.0,1751420051648.0,0.0,299000000000.0
32,2013/1/0/0,25271632824.0,775490950881.0,866721856840.0,6762960286.0,10964767922.0,469948401998.0,715539836564.0,1374958068800.0,0.0,299000000000.0
33,2012/4/0/0,-47018441787.0,759881094599.0,773294109424.0,4498069490.0,8494781791.0,287093591011.0,834370651325.0,1373949209631.0,0.0,299000000000.0
34,2012/3/0/0,-55510529128.0,536006114515.0,542790131816.0,6750444846.0,18102191954.0,334901704479.0,671381041468.0,1414831523800.0,0.0,299000000000.0
35,2012/2/0/0,2428404823.0,737374862595.0,790250242027.0,13338309993.0,18494413597.0,541633173694.0,734739472827.0,1667041167978.0,0.0,299000000000.0
36,2012/1/0/0,1004102521.0,841318001165.0,891097796251.0,38995969319.0,13427567324.0,625993098387.0,681101180397.0,1641957470397.0,0.0,299000000000.0
37,2011/4/0/0,-35639276309.0,397083128434.0,433645466566.0,15796313323.0,12427167324.0,367437988215.0,802681586675.0,1315693110133.0,0.0,299000000000.0
38,2011/3/0/0,1812597235.0,808684259434.0,848157579731.0,81948333871.0,23431973868.0,491694598795.0,688162486678.0,1325625859470.0,0.0,230000000000.0
39,2011/2/0/0,40307382339.0,1168518047390.0,1300230239363.0,36056444075.0,28354553043.0,322232104513.0,636884660221.0,955011484125.0,0.0,230000000000.0
40,2011/1/0/0,47218540628.0,712647158280.0,795801550951.0,44279030133.0,,437120438850.0,530535729776.0,888973369705.0,0.0,230000000000.0
41,2010/4/0/0,10665454796.0,842082712193.0,904058949243.0,63781094741.0,,557336607325.0,665225713576.0,1144040007761.0,0.0,230000000000.0
42,2010/3/0/0,22636877621.0,707749067626.0,776744649001.0,41440654316.0,,507718410686.0,419327151729.0,795227391580.0,0.0,230000000000.0
43,2010/2/0/0,40590082113.0,386377738124.0,454718186180.0,,,,,,0.0,
44,2010/1/0/0,38015281405.0,375756326473.0,432326606044.0,,,,,,0.0,
45,2009/4/0/0,32031877968.0,524438466165.0,590258299657.0,,,,,,0.0,
46,2009/3/0/0,25644486183.0,505936396625.0,553788609690.0,,,,,,0.0,
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
