Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,2087394868.0,262017709134.0,267860646670.0,25250800414.0,10300000000.0,652079438789.0,1010537385.0,496259132323.0,693299280000.0,693299280000.0
1,2020/4/0/0,-18760308707.0,376554961455.0,371505303897.0,11224810482.0,10300000000.0,645473706394.0,16729075775.0,490955774365.0,693299280000.0,693299280000.0
2,2020/3/0/0,-16731340283.0,127328819870.0,121290284742.0,6778364611.0,10300000000.0,565770046890.0,65814567280.0,448263853536.0,693299280000.0,693299280000.0
3,2020/2/0/0,-19547500244.0,357812690175.0,354839413801.0,4874720039.0,10300000000.0,747110478894.0,5652087280.0,555307955459.0,693299280000.0,693299280000.0
4,2020/1/0/0,-3019653777.0,361648483684.0,356198941652.0,11591314483.0,10000000000.0,603249590900.0,10725812247.0,417757582828.0,693299280000.0,693299280000.0
5,2019/4/0/0,-62428425723.0,198893258315.0,192923924312.0,22002756461.0,10000000000.0,727703224974.0,9812964256.0,690242457369.0,693299280000.0,693299280000.0
6,2019/3/0/0,-65549378456.0,261568434061.0,262708734638.0,10234613477.0,10000000000.0,1013566747165.0,16636713051.0,911652979957.0,693299280000.0,693299280000.0
7,2019/2/0/0,-47438159463.0,521333611890.0,529151333471.0,7263506456.0,10630000000.0,981245708448.0,87417113839.0,1056256882471.0,693299280000.0,693299280000.0
8,2019/1/0/0,4849152357.0,431296346812.0,446382098335.0,12638852478.0,10000000000.0,1156548779878.0,58905914197.0,1048063016733.0,693299280000.0,693299280000.0
9,2018/4/0/0,13228638440.0,509184076278.0,515896618504.0,24337271891.0,10000000000.0,846822737614.0,81237668703.0,768765123132.0,693299280000.0,693299280000.0
10,2018/3/0/0,23290386677.0,420739124280.0,423997746971.0,19969118170.0,10000000000.0,795564362806.0,115746419971.0,782929944905.0,693299280000.0,693299280000.0
