Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,3950919741.0,55760274781.0,70956344602.0,71094229473.0,,170234506707.0,64906302716.0,100338034584.0,369499950000.0,369499950000.0
1,2020/4/0/0,2871473782.0,105315253256.0,115359668321.0,5184087069.0,14800000000.0,164943140516.0,54842960454.0,153111687427.0,219499950000.0,219499950000.0
2,2020/3/0/0,2288970109.0,69857087203.0,82352633896.0,32282757169.0,14800000000.0,124061372518.0,53344038346.0,100985271183.0,219499950000.0,219499950000.0
3,2020/2/0/0,13502018558.0,96083080260.0,126257949150.0,19192195735.0,24190000000.0,150322745707.0,47201770226.0,79739116966.0,200000000000.0,200000000000.0
4,2020/1/0/0,4849958946.0,67177531437.0,80985860627.0,27638163657.0,17702518545.0,113888991410.0,83338838828.0,97149399363.0,200000000000.0,200000000000.0
5,2019/4/0/0,6984961595.0,127414648960.0,145751501936.0,20173873286.0,89875789523.0,152351187667.0,58874495825.0,93675769369.0,200000000000.0,200000000000.0
6,2019/3/0/0,18112294779.0,103436520890.0,132921873883.0,21798278111.0,81600000000.0,132675481543.0,39657576667.0,54019138237.0,200000000000.0,200000000000.0
7,2019/2/0/0,15763655651.0,116083056238.0,141300222183.0,20906293969.0,81800000000.0,106793968723.0,59258182068.0,72586554877.0,200000000000.0,200000000000.0
8,2019/1/0/0,7701842681.0,89947369774.0,106556321918.0,14435994883.0,28000000000.0,107867305593.0,69049744337.0,53220192069.0,200000000000.0,200000000000.0
9,2018/4/0/0,16876742176.0,151776865915.0,178643456312.0,10083759988.0,40000000001.0,121835062850.0,58197759301.0,51974072678.0,200000000000.0,200000000000.0
10,2018/3/0/0,16613597500.0,102256221537.0,121815949506.0,12591058868.0,54200000000.0,104579833902.0,64991903672.0,74502727836.0,200000000000.0,200000000000.0
11,2018/2/0/0,13408157694.0,114362632591.0,138377027334.0,41116070942.0,19200000000.0,141621610209.0,61778450495.0,86954222435.0,200000000000.0,200000000000.0
12,2018/1/0/0,3843261260.0,41231151597.0,52506369352.0,20982624276.0,52200000000.0,78466476464.0,69416382382.0,49293043003.0,200000000000.0,200000000000.0
13,2017/4/0/0,7412033216.0,89619425429.0,110953041285.0,25519623995.0,59200000000.0,82485813902.0,50230272606.0,43374123608.0,200000000000.0,200000000000.0
14,2017/3/0/0,,,,,,,,,,
15,2017/2/0/0,,,,,,,,,,
16,2017/1/0/0,,,,,,,,,,
17,2016/4/0/0,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,0.0,
22,2015/3/0/0,,,,,,,,,0.0,
23,2015/2/0/0,,,,,,,,,0.0,
24,2015/1/0/0,,,,,,,,,0.0,
25,2014/4/0/0,,,,,,,,,0.0,
26,2014/3/0/0,,,,,,,,,0.0,
27,2014/2/0/0,,,,,,,,,0.0,
28,2014/1/0/0,,,,,,,,,0.0,
29,2013/4/0/0,,,,,,,,,0.0,
30,2013/3/0/0,,,,,,,,,0.0,
31,2013/2/0/0,,,,,,,,,0.0,
32,2013/1/0/0,,,,,,,,,0.0,
33,2012/4/0/0,,,,,,,,,0.0,
34,2012/3/0/0,,,,,,,,,0.0,
35,2012/2/0/0,,,,,,,,,0.0,
36,2012/1/0/0,,,,,,,,,0.0,
37,2011/4/0/0,,,,,,,,,0.0,
38,2011/3/0/0,,,,,,,,,0.0,
39,2011/2/0/0,,,,,,,,,0.0,
40,2011/1/0/0,,,,,,,,,0.0,
41,2010/4/0/0,,,,,,,,,0.0,
42,2010/3/0/0,,,,,,,,,0.0,
43,2010/2/0/0,,,,,,,,,0.0,
44,2010/1/0/0,,,,,,,,,0.0,
45,2009/4/0/0,,,,,,,,,0.0,
46,2009/3/0/0,,,,,,,,,0.0,
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
