Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,1530177195.0,250579937110.0,261733227609.0,67888146551.0,,209434814066.0,332761234422.0,887099614721.0,600000000000.0,600000000000.0
1,2020/4/0/0,335162933.0,296130642572.0,312315185426.0,65624645398.0,,225503335807.0,392250980994.0,981996057072.0,600000000000.0,600000000000.0
2,2020/3/0/0,488498644.0,342914011242.0,347912830293.0,141175206065.0,,218477829167.0,285163560797.0,947484152337.0,600000000000.0,600000000000.0
3,2020/2/0/0,281413235.0,282013115819.0,298082923532.0,18325406329.0,,340191962135.0,265173135554.0,956579842913.0,600000000000.0,600000000000.0
4,2020/1/0/0,313363616.0,169283115593.0,178656408925.0,4307641381.0,,247204618692.0,182304217590.0,789131856393.0,600000000000.0,600000000000.0
5,2019/4/0/0,-175683311707.0,286435293042.0,124886562096.0,102507019226.0,,309577766242.0,250603050220.0,994176406342.0,600000000000.0,600000000000.0
6,2019/3/0/0,-20777173785.0,70363906081.0,57904391487.0,92196974609.0,,302419627709.0,285466046162.0,840804397421.0,600000000000.0,600000000000.0
7,2019/2/0/0,-33771238079.0,105222396769.0,64593276559.0,194749881386.0,,265800301218.0,246238882424.0,862961786602.0,600000000000.0,600000000000.0
8,2019/1/0/0,-16363922005.0,65066325532.0,59117302215.0,225214403711.0,,293204365939.0,253577818816.0,903509405768.0,600000000000.0,600000000000.0
9,2018/4/0/0,-56410393702.0,140636036370.0,100224147531.0,268666543256.0,,366491266209.0,238949114923.0,991640981953.0,600000000000.0,600000000000.0
10,2018/3/0/0,-36252219573.0,86443264499.0,71332699819.0,204569965161.0,,289356437397.0,284128049209.0,838010389925.0,600000000000.0,600000000000.0
11,2018/2/0/0,-26567682725.0,81216070725.0,47348137098.0,7700837569.0,,591975133550.0,287551829279.0,927489687865.0,600000000000.0,600000000000.0
12,2018/1/0/0,-20112333387.0,15764100447.0,18615183985.0,9378190497.0,,611127948800.0,275342173070.0,890998351660.0,600000000000.0,600000000000.0
13,2017/4/0/0,-33137781751.0,101017122335.0,78926474333.0,60507857390.0,,647796439767.0,236002872348.0,933186511520.0,600000000000.0,600000000000.0
14,2017/3/0/0,1020601796.0,1993960354.0,24188507505.0,89620685718.0,,771871780391.0,239076479536.0,983434934537.0,600000000000.0,600000000000.0
15,2017/2/0/0,13524521675.0,372135545083.0,398096824739.0,141043044501.0,,866209129181.0,188165270213.0,1143910306568.0,600000000000.0,600000000000.0
16,2017/1/0/0,20173849885.0,297562964663.0,343625790471.0,201073071475.0,,806322109079.0,246570823997.0,1132800564721.0,600000000000.0,600000000000.0
17,2016/4/0/0,4354785500.0,238823346126.0,272063515410.0,400379158514.0,,467930753234.0,154782155944.0,915080452306.0,600000000000.0,600000000000.0
18,2016/3/0/0,9827972041.0,181466834919.0,221215443885.0,129783454426.0,,489636608468.0,209786414213.0,683063404910.0,600000000000.0,600000000000.0
19,2016/2/0/0,41606458098.0,355851341239.0,430842105409.0,146367886297.0,,1036405967989.0,184484646242.0,1295696503371.0,600000000000.0,600000000000.0
20,2016/1/0/0,34032437499.0,555694555431.0,625391190651.0,114744735364.0,,857978200993.0,151680934381.0,1013251262266.0,600000000000.0,600000000000.0
21,2015/4/0/0,19095969857.0,244250230854.0,301486448899.0,164458036841.0,,489048524883.0,201913089543.0,736796002629.0,600000000000.0,600000000000.0
22,2015/3/0/0,14916027978.0,342041417620.0,392406647656.0,90563218987.0,,609577033872.0,71359953600.0,695218009482.0,500000000000.0,500000000000.0
23,2015/2/0/0,47196357218.0,507132525533.0,598180740486.0,181446082258.0,,363972525879.0,138599636110.0,586898988378.0,500000000000.0,500000000000.0
24,2015/1/0/0,28751412403.0,397869071682.0,463934597584.0,194622512782.0,,560886033450.0,196404635846.0,875366437749.0,,
25,2014/4/0/0,20633021107.0,273004936159.0,332378968157.0,384646738053.0,50000000.0,225916840657.0,125009557425.0,660306720190.0,0.0,500000000000.0
26,2014/3/0/0,41158208241.0,367351415766.0,449778452846.0,174311714338.0,2751994331.0,368002052050.0,129689173978.0,534942813701.0,0.0,500000000000.0
27,2014/2/0/0,40546692438.0,442577460267.0,522990528764.0,144536606917.0,2751994331.0,320509742269.0,188749211287.0,575405926294.0,0.0,500000000000.0
28,2014/1/0/0,20802411434.0,304998254520.0,357203901377.0,222591336580.0,3175781713.0,402582791301.0,88753988772.0,791531000699.0,0.0,500000000000.0
29,2013/4/0/0,27204425410.0,233715470971.0,327581631749.0,312101990052.0,3175781713.0,251796443130.0,98408482232.0,572678518173.0,0.0,500000000000.0
30,2013/3/0/0,33482664386.0,232443592704.0,303334917550.0,130400417930.0,70000000000.0,196124194330.0,98380540181.0,352613853533.0,0.0,406306610000.0
31,2013/2/0/0,10625984302.0,211516038247.0,254653775002.0,68822066571.0,70000000000.0,255479595094.0,59662447954.0,344231440243.0,0.0,406306610000.0
32,2013/1/0/0,5073561577.0,84639378740.0,123774126689.0,64948190971.0,,233891925194.0,78063837744.0,275966526287.0,0.0,406306610000.0
33,2012/4/0/0,3859908189.0,150649432248.0,186304999712.0,97232837143.0,,185232186805.0,65357885304.0,261478791382.0,0.0,375180010000.0
34,2012/3/0/0,2005804414.0,210541083691.0,249665535997.0,99800190575.0,,187594283200.0,125031393056.0,407232195287.0,0.0,375180010000.0
35,2012/2/0/0,29223219698.0,348629159379.0,434310005790.0,144338615406.0,,457189692715.0,164690672407.0,754188309856.0,0.0,375180010000.0
36,2012/1/0/0,30889848588.0,256839413125.0,317235484059.0,230343918805.0,,279638051521.0,113416503573.0,719497109464.0,0.0,375180010000.0
37,2011/4/0/0,36604713265.0,265406078811.0,324228049493.0,250221377104.0,,456832979263.0,113797832851.0,894494841174.0,0.0,375180010000.0
38,2011/3/0/0,15013494833.0,287564587198.0,313372283386.0,284218753563.0,,267300815249.0,22102432020.0,584043437373.0,0.0,375180010000.0
39,2011/2/0/0,28168702570.0,152744266097.0,209559764123.0,277030339084.0,50000000000.0,186801267455.0,93168600472.0,393892728927.0,0.0,375180010000.0
40,2011/1/0/0,30739773993.0,149086953147.0,207616829026.0,73884860800.0,10000000000.0,157756016721.0,64930872265.0,468267729882.0,0.0,200000000000.0
41,2010/4/0/0,51998694793.0,94246166688.0,180989579034.0,56921946547.0,10000000000.0,51497584669.0,49328018581.0,286749493367.0,0.0,200000000000.0
42,2010/3/0/0,14112356299.0,90657409766.0,119120924034.0,33637848494.0,30920410463.0,172356080251.0,26999838429.0,213829549869.0,0.0,200000000000.0
43,2010/2/0/0,16836232949.0,82361583064.0,112903485207.0,96387255268.0,31460387495.0,90064126614.0,40720422250.0,135831614712.0,0.0,200000000000.0
44,2010/1/0/0,5050927600.0,95993792382.0,112049626020.0,2338317307.0,100000000000.0,67122262013.0,20672426082.0,88505208178.0,0.0,200000000000.0
45,2009/4/0/0,5989484560.0,72826005717.0,84792004993.0,42357493216.0,30000000000.0,81442300432.0,29054747902.0,128387882244.0,0.0,86307700000.0
46,2009/3/0/0,2029746941.0,37721600596.0,44862090804.0,,,,,,0.0,
47,2009/2/0/0,3399919609.0,45460292407.0,53510085644.0,,,,,,0.0,
48,2009/1/0/0,0.0,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,0.0,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
